bridge,effort,cen,uf,effect,rule,Q117,n_tail,tail_threshold
S-40,M+,cen2,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,5927.702796962638,3993,2527.101953455188
S-40,M+,cen2,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,5635.6597596688325,5433,2588.0971673807812
S-40,M+,cen2,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,6212.912652727458,5086,2673.5390989711414
S-40,M+,cen4,MG,MOMENTO_MEIO_VAO_LONG_1,frac058,5855.867214276541,2675,2704.1895330852967
S-40,M+,cen4,MT,MOMENTO_MEIO_VAO_LONG_1,frac058,6023.8702576439755,8847,2640.688509349846
S-40,M+,cen4,PB,MOMENTO_MEIO_VAO_LONG_1,frac058,4503.409918981852,2304,2142.4845129479536
S-40,M+,cen4,RJ,MOMENTO_MEIO_VAO_LONG_1,frac058,5228.863926775843,2479,2326.4676494025625
S-40,M+,cen4,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,5881.178553915777,3159,2535.3007027090243
S-40,M+,cen4,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,5346.781067050812,9667,2382.357103168288
S-40,M+,cen4,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,5994.614189843307,4067,2673.5390990894343
S-40,M+,cen6,MG,MOMENTO_MEIO_VAO_LONG_1,frac058,6475.22257350711,2416,2737.479055031663
S-40,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,frac058,6652.244288930266,5778,2723.3971293698496
S-40,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,frac058,4485.450478165287,2179,2142.4845129479536
S-40,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,frac058,5309.2483045129575,2462,2326.4676494025625
S-40,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,5938.377681555519,3305,2527.101953455188
S-40,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,6066.204072008002,4587,2590.382366016418
S-40,M+,cen6,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,6314.80542299981,4302,2673.5390990894343
S-40,M+,cen8,MG,MOMENTO_MEIO_VAO_LONG_1,frac058,6084.1865812021115,2717,2704.1895330852967
S-40,M+,cen8,MT,MOMENTO_MEIO_VAO_LONG_1,frac058,6417.127426943436,3913,2810.7668105053485
S-40,M+,cen8,PB,MOMENTO_MEIO_VAO_LONG_1,frac058,4552.796394199769,2289,2142.4845129479536
S-40,M+,cen8,RJ,MOMENTO_MEIO_VAO_LONG_1,frac058,5438.903053764917,2498,2329.769904450288
S-40,M+,cen8,SP,MOMENTO_MEIO_VAO_LONG_1,frac058,7625.30668364455,337,3006.1821843637063
S-40,M+,cen8,SC,MOMENTO_MEIO_VAO_LONG_1,frac058,5729.1851215816105,7244,2471.3082662268066
S-40,M+,cen8,PR,MOMENTO_MEIO_VAO_LONG_1,frac058,6221.883164005836,4092,2673.5390990894343
S-50,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,739.6213152032328,550,400.45145223716037
S-50,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,782.0797734969224,1296,402.00319297279066
S-50,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,745.0664735102058,200,368.71345576053386
S-50,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,718.9841441714848,200,390.357023228785
S-50,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,796.834121432863,286,398.7313638385503
S-50,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,739.6476426570381,523,401.5967001309236
S-50,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,789.2734558165946,710,401.4509480767699
S-50,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,732.713375626357,460,400.289265014329
S-50,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,782.7109386607584,1089,402.12156780178566
S-50,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,595.3153376570001,200,362.9664707726511
S-50,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,687.2088613656234,200,385.5630767439287
S-50,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,806.9712049636565,237,398.68286297373345
S-50,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,669.288215959678,428,401.42248826493085
S-50,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,778.8893689247298,586,400.8693760424744
S-50,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,745.2013157236534,455,401.84690052460684
S-50,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,836.527969972427,1058,403.4856893281341
S-50,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,598.8077615168781,200,361.2693443268055
S-50,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,696.4418890648278,200,384.6830725893519
S-50,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,835.1253880851691,234,400.26293620285554
S-50,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,667.5333831468397,428,403.18536407341287
S-50,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,766.0514282498045,584,404.0841191247267
S-50,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q85,733.409213300881,451,402.1404242232286
S-50,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q85,793.7322761392732,1081,403.6413926447595
S-50,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q85,590.9760549770348,200,363.1314798839136
S-50,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q85,684.885710214702,200,385.4813859061738
S-50,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q85,814.6167539944197,235,398.3557326899
S-50,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q85,665.8789209822187,425,401.6552705496162
S-50,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q85,778.1443792646395,580,402.88619666922494
S-50,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,737.9343769180855,367,412.13482328330724
S-50,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,772.4861762589119,864,412.22286885944465
S-50,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,745.0664735102058,200,368.71345576053386
S-50,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,718.9841441714848,200,390.357023228785
S-50,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,790.9226328656198,200,408.4851349642558
S-50,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,732.0426672762621,349,411.1009005524208
S-50,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,783.5929930613258,473,412.8553325462954
S-50,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,732.6408899478749,307,412.4035476934488
S-50,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,772.7565529282379,726,412.3179776032137
S-50,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,595.3153376570001,200,362.9664707726511
S-50,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,687.2088613656234,200,385.5630767439287
S-50,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,805.4949410188731,200,402.8746001878053
S-50,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,659.0624061340689,286,410.6134407504288
S-50,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,768.5312360943282,391,411.8923248137279
S-50,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,740.3351419818132,303,414.2514635441436
S-50,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,837.5376412544706,706,414.0076845327224
S-50,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,598.8077615168781,200,361.2693443268055
S-50,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,696.4418890648278,200,384.6830725893519
S-50,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,832.8316444445787,200,403.8195124165123
S-50,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,660.9528413795952,286,412.9149556232083
S-50,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,755.5777637265887,390,414.2715951340521
S-50,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q90,728.341605606661,301,413.8409569738375
S-50,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q90,789.9640082570352,721,414.3663965333993
S-50,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q90,590.9760549770348,200,363.1314798839136
S-50,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q90,684.885710214702,200,385.4813859061738
S-50,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q90,813.8969058865209,200,401.9489368923684
S-50,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q90,655.4783514785845,284,411.8962214282927
S-50,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q90,772.0755227643931,387,413.65396863259355
S-50,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,733.2256036165566,275,419.9357582022334
S-50,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,765.8202168688222,648,420.3382935295727
S-50,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,745.0664735102058,200,368.71345576053386
S-50,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,718.9841441714848,200,390.357023228785
S-50,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,790.9226328656198,200,408.4851349642558
S-50,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,729.8117366440324,262,419.0997654695867
S-50,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,780.536341008987,355,421.24234411013606
S-50,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,728.3324792259882,230,420.17215639762964
S-50,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,764.9701999766802,545,420.7620380762862
S-50,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,595.3153376570001,200,362.9664707726511
S-50,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,687.2088613656234,200,385.5630767439287
S-50,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,805.4949410188731,200,402.8746001878053
S-50,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,654.5315801222043,214,419.18588798588377
S-50,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,760.6329952787639,293,420.60947470847674
S-50,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,732.6372323680448,228,421.7225395395825
S-50,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,836.8348542858806,529,422.60437410751075
S-50,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,598.8077615168781,200,361.2693443268055
S-50,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,696.4418890648278,200,384.6830725893519
S-50,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,832.8316444445787,200,403.8195124165123
S-50,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,653.6439639938783,214,421.5417154769926
S-50,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,744.9181381007625,292,423.18494202739873
S-50,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q925,724.1256899696966,226,420.6826527130299
S-50,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q925,787.3255181974931,541,423.53344668533333
S-50,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q925,590.9760549770348,200,363.1314798839136
S-50,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q925,684.885710214702,200,385.4813859061738
S-50,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q925,813.8969058865209,200,401.9489368923684
S-50,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q925,648.650725475536,213,420.46742956156385
S-50,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q925,767.4089367282759,290,421.2404095062682
S-50,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,732.6685201971131,200,428.3607038152882
S-50,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,752.9693648072487,432,430.941238596194
S-50,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,745.0664735102058,200,368.71345576053386
S-50,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,718.9841441714848,200,390.357023228785
S-50,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,790.9226328656198,200,408.4851349642558
S-50,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,724.1313615212277,200,426.1922744830385
S-50,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,771.3974814488967,237,433.0248782714404
S-50,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,727.9603326403903,200,423.4508839258929
S-50,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,752.0526656330126,363,431.1911277515341
S-50,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,595.3153376570001,200,362.9664707726511
S-50,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,687.2088613656234,200,385.5630767439287
S-50,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,805.4949410188731,200,402.8746001878053
S-50,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,652.3175940529077,200,421.508865718187
S-50,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,747.6875012065218,200,429.009461311004
S-50,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,730.060381668548,200,424.9209316361114
S-50,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,831.068340990994,353,433.34725500942915
S-50,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,598.8077615168781,200,361.2693443268055
S-50,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,696.4418890648278,200,384.6830725893519
S-50,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,832.8316444445787,200,403.8195124165123
S-50,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,651.2809907919458,200,422.5537863476839
S-50,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,732.0593742379424,200,433.10939222079503
S-50,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,q95,725.4958058979554,200,423.56884815375287
S-50,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,q95,780.9405490519109,361,434.4277721855582
S-50,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,q95,590.9760549770348,200,363.1314798839136
S-50,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,q95,684.885710214702,200,385.4813859061738
S-50,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,q95,813.8969058865209,200,401.9489368923684
S-50,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,q95,646.218692487578,200,422.0579642858381
S-50,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,q95,761.9953663214669,200,430.7059304510812
S-50,V,cen2,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,764.4878056109801,3335,352.47235125718817
S-50,V,cen2,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,790.3622522784647,7031,355.2063889887377
S-50,V,cen2,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,730.7550086369105,394,333.825163780975
S-50,V,cen2,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,732.5145368914968,794,315.5175474918369
S-50,V,cen2,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,804.6022750443617,1905,340.20439899642355
S-50,V,cen2,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,740.2867005376501,3481,332.18430150313765
S-50,V,cen2,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,806.2961422526873,4280,352.7514964933261
S-50,V,cen4,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,760.7409581506669,2779,352.47235125718817
S-50,V,cen4,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,797.4267262210217,5942,355.2063889887377
S-50,V,cen4,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,609.7288269741229,327,282.9243785655801
S-50,V,cen4,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,702.3648413455446,665,315.54352200844255
S-50,V,cen4,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,775.8910185589202,1577,340.20439899642355
S-50,V,cen4,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,705.2935374132885,2851,310.6179625267388
S-50,V,cen4,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,795.8525430737136,3486,353.153404391097
S-50,V,cen6,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,770.0691527183469,2753,352.43382124604136
S-50,V,cen6,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,818.107181067679,4978,359.4633444830588
S-50,V,cen6,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,608.149175852086,301,282.9243785655801
S-50,V,cen6,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,704.1499517618004,640,315.54352200844255
S-50,V,cen6,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,781.4387614501479,1559,340.20439899642355
S-50,V,cen6,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,699.0869866155432,2851,310.6179625267388
S-50,V,cen6,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,789.6791101987744,3542,352.7514967390503
S-50,V,cen8,MG,CORTANTE_APOIO_INICIO_LONG_1,frac058,755.2312254419985,2727,352.4904898722776
S-50,V,cen8,MT,CORTANTE_APOIO_INICIO_LONG_1,frac058,805.5963547456527,6937,350.9961393554657
S-50,V,cen8,PB,CORTANTE_APOIO_INICIO_LONG_1,frac058,605.2754623678495,325,282.9243785655801
S-50,V,cen8,RJ,CORTANTE_APOIO_INICIO_LONG_1,frac058,702.0596537091535,654,315.54352200844255
S-50,V,cen8,SP,CORTANTE_APOIO_INICIO_LONG_1,frac058,776.9327127804296,1561,340.20439899642355
S-50,V,cen8,SC,CORTANTE_APOIO_INICIO_LONG_1,frac058,706.6384065905345,2833,310.6179625267388
S-50,V,cen8,PR,CORTANTE_APOIO_INICIO_LONG_1,frac058,777.2953838544216,3304,354.4046353359038
S-50,M+,cen2,MG,MOMENTO_MEIO_VAO_LONG_1,q85,7283.988056821648,11458,3131.428737907331
S-50,M+,cen2,MT,MOMENTO_MEIO_VAO_LONG_1,q85,7805.444038711999,12047,3408.7628643903986
S-50,M+,cen2,PB,MOMENTO_MEIO_VAO_LONG_1,q85,6689.890261348466,1724,3014.615574370334
S-50,M+,cen2,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,6625.295570342569,5840,2689.4725530362343
S-50,M+,cen2,SP,MOMENTO_MEIO_VAO_LONG_1,q85,6436.308648101067,9743,2845.307840317495
S-50,M+,cen2,SC,MOMENTO_MEIO_VAO_LONG_1,q85,6741.180109087407,13727,2990.049143629588
S-50,M+,cen2,PR,MOMENTO_MEIO_VAO_LONG_1,q85,7668.713249117063,14656,3163.487737647547
S-50,M+,cen4,MG,MOMENTO_MEIO_VAO_LONG_1,q85,7290.719662754155,9681,3124.618914377217
S-50,M+,cen4,MT,MOMENTO_MEIO_VAO_LONG_1,q85,7952.118776673968,10211,3396.6479639198087
S-50,M+,cen4,PB,MOMENTO_MEIO_VAO_LONG_1,q85,6041.052833774123,1460,3011.307884650179
S-50,M+,cen4,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,6431.967550179328,4936,2678.1293988815555
S-50,M+,cen4,SP,MOMENTO_MEIO_VAO_LONG_1,q85,6303.220440050058,8173,2833.1559015207195
S-50,M+,cen4,SC,MOMENTO_MEIO_VAO_LONG_1,q85,6642.532053022664,11617,2978.4645975913795
S-50,M+,cen4,PR,MOMENTO_MEIO_VAO_LONG_1,q85,7545.58455190602,12391,3149.0852858959424
S-50,M+,cen6,MG,MOMENTO_MEIO_VAO_LONG_1,q85,8363.82180688522,9514,3127.15411907176
S-50,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,q85,9439.565361506631,10358,3387.3253079054825
S-50,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,q85,5977.753232098152,1426,2990.344557052702
S-50,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,6503.131043877453,4782,2681.5824119835434
S-50,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,q85,7033.500573562757,7985,2843.538487538825
S-50,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,q85,7527.896129528117,11390,2990.469490991553
S-50,M+,cen6,PR,MOMENTO_MEIO_VAO_LONG_1,q85,8617.961658696011,12212,3150.340734557678
S-50,M+,cen8,MG,MOMENTO_MEIO_VAO_LONG_1,q85,8004.637074323966,9801,3112.1746211601358
S-50,M+,cen8,MT,MOMENTO_MEIO_VAO_LONG_1,q85,9584.499954974968,10704,3379.5521195973106
S-50,M+,cen8,PB,MOMENTO_MEIO_VAO_LONG_1,q85,6135.529028892268,1497,2996.3658077994473
S-50,M+,cen8,RJ,MOMENTO_MEIO_VAO_LONG_1,q85,6708.208918345856,4965,2677.741050548245
S-50,M+,cen8,SP,MOMENTO_MEIO_VAO_LONG_1,q85,6829.467643904959,8195,2840.9741462329503
S-50,M+,cen8,SC,MOMENTO_MEIO_VAO_LONG_1,q85,7195.092029885483,11618,2976.5787470836344
S-50,M+,cen8,PR,MOMENTO_MEIO_VAO_LONG_1,q85,8174.244427009058,12450,3132.9189620994625
S-50,M+,cen2,MG,MOMENTO_MEIO_VAO_LONG_1,q90,7497.086226450391,7639,3289.0158418855835
S-50,M+,cen2,MT,MOMENTO_MEIO_VAO_LONG_1,q90,7748.350561824849,8031,3511.9589205876428
S-50,M+,cen2,PB,MOMENTO_MEIO_VAO_LONG_1,q90,7109.943008362881,1150,3205.323343862608
S-50,M+,cen2,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,6568.647296816642,3893,2831.4932359516083
S-50,M+,cen2,SP,MOMENTO_MEIO_VAO_LONG_1,q90,7197.916557289781,6495,3100.2224291184534
S-50,M+,cen2,SC,MOMENTO_MEIO_VAO_LONG_1,q90,7135.4466011897275,9151,3199.8188231199492
S-50,M+,cen2,PR,MOMENTO_MEIO_VAO_LONG_1,q90,7898.502599045662,9771,3306.8759770213883
S-50,M+,cen4,MG,MOMENTO_MEIO_VAO_LONG_1,q90,7490.389124000138,6454,3278.2706648784756
S-50,M+,cen4,MT,MOMENTO_MEIO_VAO_LONG_1,q90,7922.9650233795965,6807,3500.8952860567815
S-50,M+,cen4,PB,MOMENTO_MEIO_VAO_LONG_1,q90,6263.591506390796,973,3200.6758960711104
S-50,M+,cen4,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,6344.859821535075,3291,2821.4488670014384
S-50,M+,cen4,SP,MOMENTO_MEIO_VAO_LONG_1,q90,7093.738044903869,5449,3091.343419520786
S-50,M+,cen4,SC,MOMENTO_MEIO_VAO_LONG_1,q90,7017.817085486591,7745,3184.4614985837625
S-50,M+,cen4,PR,MOMENTO_MEIO_VAO_LONG_1,q90,7745.041600427144,8261,3289.0450522987167
S-50,M+,cen6,MG,MOMENTO_MEIO_VAO_LONG_1,q90,8676.550895843851,6343,3283.51611182602
S-50,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,q90,9408.771566194595,6906,3497.1469266469962
S-50,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,q90,6200.671361861422,951,3184.0155669808137
S-50,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,6433.4478811996205,3188,2829.72866989686
S-50,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,q90,7941.134831159009,5324,3102.1053092328493
S-50,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,q90,7908.637105514415,7593,3201.020814363497
S-50,M+,cen6,PR,MOMENTO_MEIO_VAO_LONG_1,q90,8657.999294355164,8142,3296.2770673473588
S-50,M+,cen8,MG,MOMENTO_MEIO_VAO_LONG_1,q90,8218.808680070835,6534,3269.9033174368315
S-50,M+,cen8,MT,MOMENTO_MEIO_VAO_LONG_1,q90,9535.757714365192,7136,3489.551737083528
S-50,M+,cen8,PB,MOMENTO_MEIO_VAO_LONG_1,q90,6394.303633540889,998,3190.1641905250995
S-50,M+,cen8,RJ,MOMENTO_MEIO_VAO_LONG_1,q90,6767.457664653099,3310,2830.9129536356104
S-50,M+,cen8,SP,MOMENTO_MEIO_VAO_LONG_1,q90,7616.986795066139,5463,3088.2755543901485
S-50,M+,cen8,SC,MOMENTO_MEIO_VAO_LONG_1,q90,7579.906166087201,7746,3181.4861092751744
S-50,M+,cen8,PR,MOMENTO_MEIO_VAO_LONG_1,q90,8270.814632270884,8300,3279.590559472761
S-50,M+,cen2,MG,MOMENTO_MEIO_VAO_LONG_1,q925,7540.068750386179,5729,3371.0786027518175
S-50,M+,cen2,MT,MOMENTO_MEIO_VAO_LONG_1,q925,7718.59078840304,6024,3585.102997668779
S-50,M+,cen2,PB,MOMENTO_MEIO_VAO_LONG_1,q925,7239.482983695749,862,3297.332409390465
S-50,M+,cen2,RJ,MOMENTO_MEIO_VAO_LONG_1,q925,6898.162510505734,2920,2987.7279622731335
S-50,M+,cen2,SP,MOMENTO_MEIO_VAO_LONG_1,q925,7514.09132238018,4872,3223.9118652391935
S-50,M+,cen2,SC,MOMENTO_MEIO_VAO_LONG_1,q925,7194.374578643656,6864,3297.979453251997
S-50,M+,cen2,PR,MOMENTO_MEIO_VAO_LONG_1,q925,7950.756345073287,7328,3387.373345653109
S-50,M+,cen4,MG,MOMENTO_MEIO_VAO_LONG_1,q925,7510.996505682082,4841,3358.0487146634155
S-50,M+,cen4,MT,MOMENTO_MEIO_VAO_LONG_1,q925,7928.39273027651,5106,3574.8276698166837
S-50,M+,cen4,PB,MOMENTO_MEIO_VAO_LONG_1,q925,6271.330925050956,730,3295.775175311192
S-50,M+,cen4,RJ,MOMENTO_MEIO_VAO_LONG_1,q925,6645.258137297422,2468,2982.9419752374165
S-50,M+,cen4,SP,MOMENTO_MEIO_VAO_LONG_1,q925,7418.430223780617,4087,3215.674720634671
S-50,M+,cen4,SC,MOMENTO_MEIO_VAO_LONG_1,q925,7041.515425608841,5809,3281.2715154692405
S-50,M+,cen4,PR,MOMENTO_MEIO_VAO_LONG_1,q925,7787.138127846268,6196,3365.903392990154
S-50,M+,cen6,MG,MOMENTO_MEIO_VAO_LONG_1,q925,8781.026852383508,4757,3365.665293066556
S-50,M+,cen6,MT,MOMENTO_MEIO_VAO_LONG_1,q925,9399.223629932252,5179,3575.9181574215677
S-50,M+,cen6,PB,MOMENTO_MEIO_VAO_LONG_1,q925,6215.074340690246,713,3283.2627941090045
S-50,M+,cen6,RJ,MOMENTO_MEIO_VAO_LONG_1,q925,6700.518806132368,2391,2996.7609931766856
S-50,M+,cen6,SP,MOMENTO_MEIO_VAO_LONG_1,q925,8263.88155520313,3993,3223.270333536488
S-50,M+,cen6,SC,MOMENTO_MEIO_VAO_LONG_1,q925,7898.725397605711,5695,3298.6118706457546
